id,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
721280420776517633,721280420776517633,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Minsan may mga bagay talagang hindi pede. #sad,everyone,2016-04-16T10:13:47.000Z,35223920,Twitter for iPhone,tl,#sad,,,
721276598582947840,721276598582947840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mag bike nalang pag nalulungkot 🚲😊| | #mtb #mountainbike #bike #happy #sad #cannondale #epixon... http://someurl,everyone,2016-04-16T09:58:36.000Z,27410229,Instagram,tl,#sad,,,
721267471387209728,721267471387209728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Inaalat ang UP huhu #sad,everyone,2016-04-16T09:22:20.000Z,36255663,Twitter for iPhone,tl,#sad,,,
721262899931570176,721262899931570176,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@someuser @someuser alale ngokuthula uboy bantu #sad#,everyone,2016-04-16T09:04:10.000Z,4830586234,Twitter for Android,tl,#sad,,151958293,
721248542443073536,721248542443073536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nangluod mo nako? 󾰕 Okiee.Anad nako! 󾌣| -Padayona!| | #Sad,everyone,2016-04-16T08:07:07.000Z,3087272196,Facebook,tl,#sad,,,
721244249677639680,721244249677639680,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",Ung tipong ate mo and 2 cousins (dormmates) nasa singapore tapos ikaw nasa dorm mag-isa nagthethesis #SAD,everyone,2016-04-16T07:50:03.000Z,277976346,Twitter Web Client,tl,#sad,,,
721183577694560256,721182725818884098,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Kaso, gala pa more ako ngayon.. #sad| Haha 😅🔫",everyone,2016-04-16T03:48:58.000Z,282837282,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '721182725818884098'}]",282837282,
721179932286722050,721179932286722050,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nag papapasin ka sa iba di ka naman pinapansin.| Samantalang pag dito ka sakin ehh pansin na pansin kita.  | | #Sad :(| #aw,everyone,2016-04-16T03:34:29.000Z,240508608,Facebook,tl,#sad,,,
721148978897690624,721148978897690624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sana maging maayos ang pag bunot ng ipin ko.:(:(#sad,everyone,2016-04-16T01:31:29.000Z,4677750625,Twitter for BlackBerry®,tl,#sad,,,
721005072318988288,721005072318988288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Makatulog na nga.huhuhu..I hope they will fix it tom.incomplete day.wala pa din sa @someuser haist. #DolceAmoreMammaMia #sad #disappointed,everyone,2016-04-15T15:59:39.000Z,4902260378,Twitter for Android,tl,#sad,,,
720994662593490944,720994662593490944,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser nimeshangazwa sana na taasisi ya Bunge kuamua kutumia expensive means ya satellite while mkongo uko? #sad http://someurl,everyone,2016-04-15T15:18:17.000Z,558870158,Twitter for Android,tl,#sad,,715567334686113792,
720992393122549760,720992393122549760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Goodbye Zimbabwe & Pamushana #goodbye #bushveld #sad #instatravel #africa #fromtheair #view... http://someurl,everyone,2016-04-15T15:09:16.000Z,319753900,Instagram,tl,#sad,,,"{'place_id': '00abc2c21dea8957', 'coordinates': {'type': 'Point', 'coordinates': [31.6731984, -21.01978683]}}"
720947972813361152,720947972813361152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kawawa ka naman iniwan ka niya ? 😑 #Sad,everyone,2016-04-15T12:12:45.000Z,1238140986,Twitter for Android,tl,#sad,,,
720886527702773760,720886527702773760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",BG Picture Credit- @someuser | #feelings #feel #miss #missing #feels #feeling #memories #tear #tears #sad #soul #lov... http://someurl,everyone,2016-04-15T08:08:36.000Z,4069842253,IFTTT,tl,#sad,,,
720870033711169537,720870033711169537,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung Feeling na pagpasok mo ang ganda ng ngiti mo pero may bad news pala #Sad,everyone,2016-04-15T07:03:03.000Z,700894735,Twitter Web Client,tl,#sad,,,
720648631368359936,720648631368359936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Jise Wo| Chahy.!| -| -bhla| Usey Aur Kya| Chahiye...*| | #Urdu Poetry| #Sad Poetry| | Follow @someuser | 03102988365,everyone,2016-04-14T16:23:17.000Z,3861844817,Twitter SMS,tl,#sad,,,
720619606704959489,720618464906387456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser language ng mga autistic hays #sad,everyone,2016-04-14T14:27:57.000Z,2580246588,Twitter for iPad,tl,#sad,"[{'type': 'replied_to', 'id': '720619449775050752'}]",4309416673,
720615564536709120,720615564536709120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Minsan di ka na nakakatuwa Lui ha ha ha ha #sad,everyone,2016-04-14T14:11:53.000Z,293525352,Twitter for Android,tl,#sad,,,
720601555171287041,720601555171287041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",9:30 na ang layo ko pa sa kama ko... #sad,everyone,2016-04-14T13:16:13.000Z,286687370,Twitter for iPhone,tl,#sad,,,
720579787924738048,720579787924738048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Parehas kami color ngan vneck na style han shirt n crush kanina :3 #HanggangTinggin Hahahaha #Sad :3 :D,everyone,2016-04-14T11:49:43.000Z,3409812972,Twitter Web Client,tl,#sad,,,
720570272156229633,720552456422236160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser peak talaga ng infra projects ngyon. #sad,everyone,2016-04-14T11:11:55.000Z,18387612,Tweetium for Windows,tl,#sad,"[{'type': 'replied_to', 'id': '720568135154176001'}]",3840981,
720498839485079553,720487394923950081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser aww panigurado habang kumakain ka kanina, naiisip moko 😂 #sad",everyone,2016-04-14T06:28:04.000Z,235493367,Twitter Web App,tl,#sad,"[{'type': 'replied_to', 'id': '720487394923950081'}]",461079574,
720352985486729216,720351572887080966,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser ei bk impofana ibarca kubi kwezami these days #sad,everyone,2016-04-13T20:48:29.000Z,3107226587,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '720351572887080966'}]",2273384505,
720283451438411776,720282001387839488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser I am kunzima la ngaphandle #sad,everyone,2016-04-13T16:12:11.000Z,287652045,Twitter for BlackBerry®,tl,#sad,"[{'type': 'replied_to', 'id': '720282001387839488'}]",2890466243,
720267577344204800,720267577344204800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","_ chance na, naging bato pa.. #sad",everyone,2016-04-13T15:09:07.000Z,1393508174,Twitter for Android,tl,#sad,,,
720246514036170754,720246514036170754,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser anginayo calender ka 2016 #sad face #AAA,everyone,2016-04-13T13:45:25.000Z,2155261791,Twitter for BlackBerry®,tl,#sad,,508634301,
720214929723121665,720205931884089344,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser nami tani kaso wala ko ka training -_- #sad #waras #hibi #lumpiga,everyone,2016-04-13T11:39:54.000Z,31059000,Twitter Web Client,tl,#sad,"[{'type': 'replied_to', 'id': '720214698835058688'}]",2877945732,
720212361840185344,720212361840185344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",May mga times na magbubukas lang ako ng refrigerator para lang magpalamig #sad,everyone,2016-04-13T11:29:42.000Z,146960112,Twitter for Android,tl,#sad,,,
720194153951330304,720194153951330304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ang pakiramdam na kailangan mo magipon ng pera. 👛 Kailangan mo magisip para makanood ng mga movies this year.😢🎥🙏 #sad,everyone,2016-04-13T10:17:21.000Z,1384682042,Twitter for Android,tl,#sad,,,{'place_id': '017a4afa29d71c65'}
720191383928193024,720191383928193024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bukas walang pasok naman ulit 5 days to normal Class SCALANIANS| #Bored #Sad #Unhappy — feeling bored,everyone,2016-04-13T10:06:21.000Z,3611717894,Facebook,tl,#sad,,,
720145093051752448,720145093051752448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",¡Arya es una gata triste manga!| ¡#Arya is a #sad #manga #cat!| #cats #catsagram #catstagram... http://someurl http://someurl,everyone,2016-04-13T07:02:24.000Z,168770430,IFTTT,tl,#sad,,,
720134332120064000,720134332120064000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Namimiss ko na yung drummer naming pogi na nakasalamin sa church. Awwww. #mithyou #sad 😢😢😢,everyone,2016-04-13T06:19:38.000Z,305602260,Twitter for Android,tl,#sad,,,
720129636777132032,720129636777132032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Sira yung speaker ng iPad 😭 di ako makapag Youtube, Spotify, pati sa Safari di ako makanood 😭😭😭 #sad",everyone,2016-04-13T06:00:59.000Z,3073110289,Twitter for iPad,tl,#sad,,,
720086304592105473,720086304592105473,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",80Bs Marlboro detallado #sad,everyone,2016-04-13T03:08:48.000Z,336900750,Twitter Web Client,tl,#sad,,,
720073562007085056,720073562007085056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Awtsuuuu. Mapapaaga ata uwi nila. #Sad,everyone,2016-04-13T02:18:10.000Z,384843573,Twitter Web Client,tl,#sad,,,
719915830809526272,719915830809526272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#AngHirapPalaKapag HINDI MO TANGGAP SA SARILI MO BAKLA KA! #SAD| @someuser,everyone,2016-04-12T15:51:24.000Z,3672438698,Twitter for Android,tl,#sad,,,
719911607233572864,719911607233572864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","SAD workers protest, burn effigy of Arvind Kejriwal  http://someurl #Sad",everyone,2016-04-12T15:34:37.000Z,3311534422,IFTTT,tl,#sad,,,
719884873406615552,719884873406615552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nakakaiyak naman ang bill sa @someuser ang taas! #sad #ubosangbudget #nagtitipidnaman,everyone,2016-04-12T13:48:23.000Z,265212362,TweetDeck,tl,#sad,,,
719884150396719105,719884150396719105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Kelangan magrest day ot para makapag-leave. #sad,everyone,2016-04-12T13:45:30.000Z,3506522652,Twitter for iPhone,tl,#sad,,,
719878745432002560,719878745432002560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hirap magmove pag sobrang mahal mo yong isang tao..lalo na pag bestfriend mo yong pinalit sau..| #Sad,everyone,2016-04-12T13:24:02.000Z,4882183334,Twitter for iPad,tl,#sad,,,
719856792642199552,719856792642199552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#SAD (Badal) was pushing Canada to apologise for Kamagata Maru for years: Sukhbir Badal - http://someurl http://someurl,everyone,2016-04-12T11:56:48.000Z,132863054,PunjabSpectrumDotCom,tl,#sad,,,
719847817909530624,719847817909530624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung naawa ako sa mader ko dahil nabura mga pics kay Mar Roxas. Bad experience daw. #Sad... http://someurl,everyone,2016-04-12T11:21:08.000Z,339398995,Instagram,tl,#sad,,,"{'place_id': '005de1fe214f002d', 'coordinates': {'type': 'Point', 'coordinates': [121.0495174, 14.57271]}}"
719845002554126337,719845002554126337,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Ikaw sa iba, ako sayo. #Sad http://someurl",everyone,2016-04-12T11:09:57.000Z,862770493,Twitter for Android,tl,#sad,"[{'type': 'quoted', 'id': '473476374683201536'}]",,
719772528894304256,719770482304614401,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser hahaha. #sad kayanin mo Kyla. Cute ka naman. Ays lang yan. Hahaha.,everyone,2016-04-12T06:21:58.000Z,3780997393,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '719772175637417984'}]",875304679,
719762771055812608,719762771055812608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ako palang bass. #sad,everyone,2016-04-12T05:43:11.000Z,2941096489,Twitter for Android,tl,#sad,,,
719755486250160128,719755486250160128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",HALA BAT PINAGPALIT NI LOUIS SI BRIANA SHIP KO PANAMAN SILA #sad,everyone,2016-04-12T05:14:14.000Z,435676007,Twitter for iPhone,tl,#sad,,,
719616432762445824,719233627620552704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser I miss you too Mr Magic...angkwazi nokukulalela #sad,everyone,2016-04-11T20:01:42.000Z,2261431039,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '719233627620552704'}]",472851356,
719561090787516416,719561090787516416,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Matutulog bako O What? Di ako matulog! Sasakit nnman forehead ko bukas buti sana kung may binabasa ako hays #sad,everyone,2016-04-11T16:21:47.000Z,3412499111,Mobile Web (M2),tl,#sad,,,
719551186232168448,719551186232168448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Yoko na magtanong , di mo naman ako sasagutin @someuser #sad",everyone,2016-04-11T15:42:26.000Z,139572818,Twitter for Android,tl,#sad,,,
719542584289308675,719524601118588928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Hindi pala punta si @someuser tomorrow #sad,everyone,2016-04-11T15:08:15.000Z,63146150,Twitter for iPhone,tl,#sad,"[{'type': 'replied_to', 'id': '719525689146257408'}]",63146150,
719538537696075776,719536151850262528,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser buti pa yung hugot ko namiss mo. Ako hndi. #sad 😂😂,everyone,2016-04-11T14:52:10.000Z,2935086013,Twitter for iPhone,tl,#sad,"[{'type': 'replied_to', 'id': '719538376785862660'}]",3250459110,
719512693691019264,719512693691019264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",plz..lord help my brother!!! for his condition!!!!and sana samahan niyo sila sa hospital!!| | #worried| #sad :(,everyone,2016-04-11T13:09:28.000Z,715500030770032641,Twitter Web Client,tl,#sad,,,
719498177842262016,719469440262234112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser dapat magpapapicture ka kay jeron sa 711 kaso pagbalik natin wala na #sad,everyone,2016-04-11T12:11:47.000Z,2211033120,Twitter for iPhone,tl,#sad,"[{'type': 'replied_to', 'id': '719469440262234112'}]",2882065904,
719465526850813952,719465526850813952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ang tagal na namin di nagkikita almost two weeks na siguro. 💔 tapos may sakit pa sya ngaun. #worstfeeling #sad #huhu #missinghim 😭😭😩😩,everyone,2016-04-11T10:02:03.000Z,115864726,Twitter for iPhone,tl,#sad,,,
719452013042348032,719452013042348032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Srsly. This is the worst RD ever. Yung gusto mong lumabas pero di pwede kasi baka mashort ka hanggang sa Fri haaayy #sad,everyone,2016-04-11T09:08:21.000Z,276547091,Twitter for iPhone,tl,#sad,,,{'place_id': '01bb53b81ba40196'}
719252139902640128,719252139902640128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ewan ko kung adobo ang tawag dito... di po sya nagtransform to Adobo... #sad haha #tryintobeanadult #adulting,everyone,2016-04-10T19:54:07.000Z,136226786,Twitter for Android,tl,#sad,,,
719206379223777281,719206379223777281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Grabe ang lungkot nung two story na pinanood ko naiyak si ate #sad story,everyone,2016-04-10T16:52:17.000Z,719140739926478848,Twitter for Android,tl,#sad,,,
719184619640205313,719184619640205313,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",p like ng DP ko Project lang :( Babagsak ako eh ;( #sad :(,everyone,2016-04-10T15:25:49.000Z,1907269502,Facebook,tl,#sad,,,
719144026813796353,719144026813796353,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Ang cute mo sana kaso pro Duterte/ BBM ka so... #sad,everyone,2016-04-10T12:44:31.000Z,2930025894,TweetDeck,tl,#sad,,,
719123197493248000,719123197493248000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Marami ngang misinformed.| | Pati kung anong channel ng VP Debate di alam eh.| | #Sad,everyone,2016-04-10T11:21:45.000Z,1595571726,Twitter for Android,tl,#sad,,,
719046892450021376,719001774959386624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser bounce out agad sila eh #sad,everyone,2016-04-10T06:18:33.000Z,270183388,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '719009155273465856'}]",103239649,
719045195744972800,719045195744972800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I feel bad for Aim.. #Sad pero kase nakakainis sya ok nga lang yun hahahha k,everyone,2016-04-10T06:11:48.000Z,145527833,Twitter Web Client,tl,#sad,,,
719023995748618240,719023995748618240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ang dami kong naencounter na binawian ng Life. #Sad,everyone,2016-04-10T04:47:34.000Z,162657021,Mobile Web (M2),tl,#sad,,,
719021438938710016,719021438938710016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Ayaw mong mag-expect o mag-assume, pero handa kang maghintay. | #Sad",everyone,2016-04-10T04:37:24.000Z,3284131478,Twitter for Android,tl,#sad,,,
718976910538067968,718975253263683584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser oo hahahaa. Pero work k di hospitality related| | #sad,everyone,2016-04-10T01:40:28.000Z,1612860332,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '718976364984926208'}]",1240992674,
718847880925040643,718847880925040643,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sobrang weird di ko kilala yung katabi ko sa yearbook #sad,everyone,2016-04-09T17:07:45.000Z,206170602,Twitter for Android,tl,#sad,,,
718847553509265408,718044442175770624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser wala sa pinas e 😂 #sad 😞,everyone,2016-04-09T17:06:26.000Z,2546579666,Twitter for iPhone,tl,#sad,"[{'type': 'replied_to', 'id': '718044442175770624'}]",4834654387,
718820606112718849,718816849429827584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Update: linakasan ko loob ko bumaba but we ran out of pineapple juice na pala #sad #walangmaypakejeanineanoba 😂💕,everyone,2016-04-09T15:19:22.000Z,139986519,Twitter for iPhone,tl,#sad,"[{'type': 'replied_to', 'id': '718816849429827584'}]",139986519,
718795338732085248,718795338732085248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",MENTION TIME ! : Hi nga pala sa 436 online friends ko sa FB ! 󾌴󾌴 pero miski isa wala akong ka-chat 󾌴󾌴󾌴 | #SAD #RT</3,everyone,2016-04-09T13:38:57.000Z,427949633,Facebook,tl,#sad,,,
718760353006399488,718760353006399488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Si Harry at Kendall magkasama naman #sad #kapikonsiHarry,everyone,2016-04-09T11:19:56.000Z,2284883449,Mobile Web (M2),tl,#sad,,,
718737158778052608,718737158778052608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#cica #sad #depression #lonely by unicornikawaii http://someurl,everyone,2016-04-09T09:47:46.000Z,711529311845617664,IFTTT,tl,#sad,,,
718712111061274624,718712111061274624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Tang ina ang alat pa rin kahit wala na ko sa dagat. #sad,everyone,2016-04-09T08:08:14.000Z,68356937,Twitter Web Client,tl,#sad,,,
718698753314525184,718698753314525184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Ngayon lang ako nawalan ng gana mag laro sa liga. Di kasi yung number na gusto ko ang nasa jersey ko. #sad #nomore18 #hello14 😩,everyone,2016-04-09T07:15:10.000Z,434138279,Twitter for Android,tl,#sad,,,
718691650525003776,718691650525003776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",May forever ba talaga??| #sad,everyone,2016-04-09T06:46:56.000Z,4636087105,Twitter Web Client,tl,#sad,,,
718679166074245121,718679166074245121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Dai na lugod  ako mapakiaram naa angot sya!! bala man sya!!! kasuya #angry #sad,everyone,2016-04-09T05:57:20.000Z,3698851334,Twitter Web Client,tl,#sad,,,
718650436866035712,718650436866035712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Kape kaba?| | Sa una lang mainit sa huli malamig na!| #sad,everyone,2016-04-09T04:03:10.000Z,708633373707636736,Twitter Web App,tl,#sad,,,
718608449580490752,718608449580490752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AngryNIdaho AngryNIdaho: SAD MONTANA HEADLINES ARE SAD| http://someurl #sad Same,everyone,2016-04-09T01:16:20.000Z,3061529730,IFTTT,tl,#sad,,,
718519368590757888,718519368590757888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Agyemang Opambour || Ama Ghana| | #sad #oldtunes,everyone,2016-04-08T19:22:21.000Z,951337651,Dabr.eu - latest @Dabr build,tl,#sad,,,
718509093065854977,718102774592851968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser @someuser #sad walang txt pwede mag txt,everyone,2016-04-08T18:41:31.000Z,413930300,Twitter for iPhone,tl,#sad,"[{'type': 'replied_to', 'id': '718136254362071041'}]",1654805191,
718478951480307712,718478951480307712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",bat d ko ma influence classes ko like psych classes. polsci is not interesting talaga ata or ako not interesting magturo - new goal! :3 #sad,everyone,2016-04-08T16:41:45.000Z,3409812972,Twitter Web Client,tl,#sad,,,
718458580161007617,718458580161007617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lapit na...| Goodbye korea..| Hello philippines | #sad| #nextchapter http://someurl,everyone,2016-04-08T15:20:48.000Z,3592926134,Instagram,tl,#sad,,,
718453263532568576,718453263532568576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Hindi ako sanay ng walang emoji #sad,everyone,2016-04-08T14:59:40.000Z,354360983,Twitter Web Client,tl,#sad,,,
718419956736524288,718419956736524288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nakakamiss din pala pag buo kami. Hue hue. Pero wala eh. Ganern talaga :/ #sad,everyone,2016-04-08T12:47:19.000Z,1910877410,Twitter for Android,tl,#sad,,,
718412788536897540,718412788536897540,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Napakaganda siguro ng Pilipinas kung president si Mirriam, tas vice si Duterte, o baliktad. Pero hindi e, ako lang maganda. #Sad",everyone,2016-04-08T12:18:50.000Z,718361712546738176,Twitter for Android,tl,#sad,,,
718404971264225281,718404971264225281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wala na yung maybe sa events ng fb? #sad,everyone,2016-04-08T11:47:47.000Z,1118796942,Mobile Web (M2),tl,#sad,,,
718325068397457410,718325068397457410,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Itna to tumhe kisi ny chaha b na hoo ga|                                  Jitna tum ko soocha hai ma ny| #feeling #sad,everyone,2016-04-08T06:30:16.000Z,1633811929,Twitter for Android,tl,#sad,,,
718277945287172096,718276678791901186,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser huhu nganu ako mn? #sad #life #sadlife #why #me #whyme #??,everyone,2016-04-08T03:23:01.000Z,2687804948,Twitter for iPhone,tl,#sad,"[{'type': 'replied_to', 'id': '718277665174761473'}]",2624171478,
718128504735342592,718128504735342592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lilikha ako ng isang awiting mababaon mo kahit nasa malayo kana #sad XD,everyone,2016-04-07T17:29:12.000Z,2755122324,Twitter Web Client,tl,#sad,,,
718122884695064577,718120225430876160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser bat wala saken? Friend kita e. Nagcomment pa nga ko sa picture mo dati. #sad,everyone,2016-04-07T17:06:52.000Z,852275198,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '718122704147120129'}]",594642047,
718099326774345728,718099326774345728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sira ulo ka Wendel. Siryoso ako sayo.| | #sad| #rejected,everyone,2016-04-07T15:33:15.000Z,77179223,Twitter for Android,tl,#sad,,,
718073615363616769,718072461124743170,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser NAKOOO bat di ka sure :( di ka pala nanonood :( I had high hopes for you Anna. FO :(( #Sad,everyone,2016-04-07T13:51:05.000Z,88337262,Twitter Web Client,tl,#sad,"[{'type': 'replied_to', 'id': '718072796715163650'}]",3248438018,
718066942628614144,718066942628614144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Now what tutulo ka nalng luha ka ng walang permisyon ko 😥😥😭😭😭😭😭😭😭😭😭😭😢😢😢😢😢😢😢😢#sad#notfeelingwell#onthewaytohospital,everyone,2016-04-07T13:24:34.000Z,4554680958,Twitter for Android,tl,#sad,,,
718044579962990592,718044579962990592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","my gosh! nakakaiyak, patay na si Carmen....| | #Sad #RIP — watching FPJs Ang Probinsyano-Coco Martin",everyone,2016-04-07T11:55:43.000Z,270803321,Facebook,tl,#sad,,,
