source,referenced_tweets,conversation_id,author_id,reply_settings,id,in_reply_to_user_id,text,created_at,public_metrics,lang,geo,search_query
Twitter for iPhone,,809945886985961473,538522325,everyone,809945886985961473,,Just saw something that made me so sick to my stomach. #disappointed,2016-12-17T02:18:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809943087581532161'}]",809936506483785728,771205500826296320,everyone,809943404192866304,38857166,@someuser  its a Christmas Vacation reference. #disappointed,2016-12-17T02:08:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809942796031377408,30294301,everyone,809942796031377408,,I lost my good ChapStick....#disappointed,2016-12-17T02:06:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,"[{'type': 'replied_to', 'id': '809941267354361856'}]",809941267354361856,616412707,everyone,809941548662214656,182503471,@someuser but what did you tell the American People?  #disappointed,2016-12-17T02:01:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809940483317387264,800503083683827713,everyone,809940483317387264,,"Your service is as good as your salad, Ill let you fill in the blanks #disappointed #justwantedsomesushi",2016-12-17T01:57:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809940437821779968,295026366,everyone,809940437821779968,,$10 for #SuperMarioRun thats ridiculous. 6 worlds with 4 levels each. Definitely not worth the buy!!! #disappointed,2016-12-17T01:57:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809929977626038272,1265509506,everyone,809929977626038272,,Spicy ramen isnt even spicy 🌶 #disappointed,2016-12-17T01:15:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809928896519045120,128414115,everyone,809928896519045120,1536791610,@someuser Do you actually believe that if you let this go well EVER be able to take back our nation? Look at North Carolina. #Disappointed,2016-12-17T01:11:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",en,,#disappointed
Twitter for iPhone,"[{'type': 'quoted', 'id': '809893992469065729'}]",809927712970330112,606909609,everyone,809927712970330112,,Thought you were talking about me at first. #disappointed http://someurl,2016-12-17T01:06:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809923811441344514'}]",809923811441344514,17461481,everyone,809927437920464896,17461481,"Okay, @someuser its like taking candy from a baby. Free download and now this? Not cool. ☹️ #Disappointed http://someurl",2016-12-17T01:05:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809923988109529090,746077345140867072,everyone,809923988109529090,,Got hyped comin back from school for no reason #disappointed,2016-12-17T00:51:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web App,"[{'type': 'replied_to', 'id': '809907555317219328'}]",809907555317219328,19735903,everyone,809921574048530432,19664367,"@someuser so true. Seeing its almost 2017, racism,  of every kind should be abolished completely..sadly its not #disappointed #saddened",2016-12-17T00:42:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809920989333258240,970344590,everyone,809920989333258240,,"No Star Wars Logo, No Opening Crawl, No Theme Song in the opening and Every Planet is described by text? #RogueOne #FAIL #disappointed",2016-12-17T00:39:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809920499253788672,83464641,everyone,809920499253788672,,The tree in Martian Place doesnt show messages as soon as they are posted. Foreign language messages are also banned. #Disappointed,2016-12-17T00:37:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,{'place_id': '0073b76548e5984f'},#disappointed
Twitter Web Client,,809919014361305088,3139293068,everyone,809919014361305088,,"What, Nico isnt in there? #disappointed #gtlive",2016-12-17T00:31:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809918410280800256,14342184,everyone,809918410280800256,,"Wow. Shocking. I did say I essentially handed them this exam, right?| #disappointed",2016-12-17T00:29:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809915718770761729'}]",809911571401019396,58920934,everyone,809916218601832448,63532942,@someuser @someuser so gay! #disappointed #skittles #dereksmates #losers,2016-12-17T00:20:48.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809915639750127616,410259491,everyone,809915639750127616,2620688626,@someuser...your men should know better. I am appalled. Stop calling them kids-they are adults. #disappointed #youshouldbefired,2016-12-17T00:18:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809915529892921345,375900174,everyone,809915529892921345,,What kind of tomfoolery is @someuser running out of mocha AND caramel. #disappointed,2016-12-17T00:18:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,"[{'type': 'replied_to', 'id': '809915372572917760'}]",809915372572917760,3388274728,everyone,809915519759478784,3388274728,@someuser original debate was assisted dying and the implications but the debate convo became generalised towards that #disappointed,2016-12-17T00:18:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '7d7bdec12d2549d4'},#disappointed
Twitter for iPhone,,809913435161030657,621151646,everyone,809913435161030657,,Dont make promises you cant keep. #disappointed #frustrated #losingtrust,2016-12-17T00:09:45.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809909287648686080,28390108,everyone,809909287648686080,28384755,@someuser whats up with the plus size swimwear! I thought I would be able to buy some this winter just like last year!!! #disappointed,2016-12-16T23:53:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'quoted', 'id': '809878044168962053'}]",809907881701212160,16950279,everyone,809907881701212160,,Win for Food industry. Loss for Canadians. #disappointed for my Canadian friends 👎 http://someurl,2016-12-16T23:47:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",en,{'place_id': '7f7d58e5229c6b6c'},#disappointed
Twitter for iPhone,,809904018143244288,14734746,everyone,809904018143244288,186430105,@someuser the roads are awful!!!! What happened? Why didnt you pretreat? Dangerous. #stlouis #dangerous #disappointed,2016-12-16T23:32:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809897239187365889,49168868,everyone,809897239187365889,,When you were expecting to get a Xmas bonus at work but you get a Visa gift card instead... #disappointed,2016-12-16T23:05:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809895726444662790,593940360,everyone,809895726444662790,,What ever happened to fighting for democracy? Now the meaning is for sale to the highest bidder. #Disappointed #InvalidVote,2016-12-16T22:59:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809895353491210240,908259420,everyone,809895353491210240,,The @someuser special fruitcake frap is probably the worst thing Ive ever drank. #disappointed,2016-12-16T22:57:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809892766964649984,111132261,everyone,809892766964649984,,Well the BFs surprise Christmas gift to see @someuser was wasted. Went off twice & finished early as the bassist was fucked😡#disappointed,2016-12-16T22:47:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809892330291466240,1861775378,everyone,809892330291466240,,#MSCDivina embarkation process was awful.  2 hours from arrival to get in ship 6pm and still have no luggage. #disappointed poor #service,2016-12-16T22:45:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPad,,809891396408774656,34977410,everyone,809891396408774656,,We got some guys order for 1 of prawn pad Thai (😷) and he got our order for 2. I know whos come out on top! 😒 @someuser #disappointed,2016-12-16T22:42:10.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809891262035849220,1009399807,everyone,809891262035849220,28121598,@someuser received some #poorcustomerservice no price adjustment because it wasnt bought for full price? Loft is always on sale 😡 #disappointed,2016-12-16T22:41:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809876185664684033'}]",809875712773591041,23501817,everyone,809888462505672704,25320756,"@someuser yeah it came 30mins late, I wont be ordering from them again. #disappointed",2016-12-16T22:30:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809887063185047552,807375926359048192,everyone,809887063185047552,,Forever alone. #text #disappointed #happy #sad #meme #lol #savage #laugh #lmao #help #promo #followforfollow #followme @someuser http://someurl,2016-12-16T22:24:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809886422215852032,34571367,everyone,809886422215852032,37880840,@someuser you didnt breakdown JT properly tonight #disappointed #glitterfest16,2016-12-16T22:22:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809886242913615873,21020968,everyone,809886242913615873,,Wow @someuser & @someuser are not a match made in heaven. Couldnt use my points today at my local chilis. #fail #disappointed,2016-12-16T22:21:41.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809853888841076736'}]",809853888841076736,24259655,everyone,809885899517349888,21862217,@someuser Take your well-deserved medicine like the grownup our @someuser is & always has been. Do *your* actual part. #disappointed #MSM,2016-12-16T22:20:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809882818847313920'}]",809876273946300416,3365226389,everyone,809883295026659328,1747412306,@someuser NICEEEEEE #whenyoumakeitfamous #wylieisntevenourteam #disappointed,2016-12-16T22:09:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809881711425290240,84884534,everyone,809881711425290240,,I literally waited 2 hours for my food to get here.. And it wasnt even good.. #disappointed #irritated 🙄,2016-12-16T22:03:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809879410908209152,757787381722341376,everyone,809879410908209152,,Internet slang: | | I ask a lady: What does af mean?| | It sounds like she said: ass-fuck.| | My girlfriend texted: Down af 2nite!| #disappointed,2016-12-16T21:54:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809878674140971010,283053942,everyone,809878674140971010,,Hey @someuser I just stood in a huge line to find out that any is a lie. Only on some #Fail #Disappointed http://someurl,2016-12-16T21:51:37.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809877725385281537'}]",809877725385281537,713695542900101121,everyone,809878069200691200,713695542900101121,@someuser @someuser in fact he seemed to put more effort in his warm up than some of the players did into the game... #disappointed,2016-12-16T21:49:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809877545759997952,21203245,everyone,809877545759997952,,I bought a pair of @someuser running shoes in the summer and they are already falling apart. #disappointed,2016-12-16T21:47:08.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '0050fcf22d8316b9'},#disappointed
Twitter Web Client,,809877424544579585,75400989,everyone,809877424544579585,415859364,@someuser all i wanted for Xmas was these......size 13 and all sold out EVERYWHERE!!! #comeonman #BlueChristmas #disappointed http://someurl,2016-12-16T21:46:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",en,,#disappointed
Twitter for Android,"[{'type': 'quoted', 'id': '809774219131322368'}]",809874804396281857,493831507,everyone,809874804396281857,,Why did you select Muse Sudi as your cover photo? #Disappointed http://someurl,2016-12-16T21:36:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809873301438918656,621151646,everyone,809873301438918656,,Always great when your friends bail on you. Super. | Guess Ill do some class work instead. #disappointed,2016-12-16T21:30:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809872971749855232,426974869,everyone,809872971749855232,,"Wrapping presents tonight, turn to @someuser to download #elf & its not #OnDemand #WTF Its THE Xmas movie!!! #disappointed @someuser",2016-12-16T21:28:57.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 8, 'quote_count': 0}",en,,#disappointed
Twitter Web App,,809872324107374593,2567857959,everyone,809872324107374593,19967728,@someuser please explain to me how the bouquet I have received from you today is anything like what I ordered? #appalled #disappointed http://someurl,2016-12-16T21:26:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,"[{'type': 'replied_to', 'id': '809868565578940416'}]",809868321294258176,336157306,everyone,809869036146327557,25614085,@someuser This is sad...Like he said Putin wins.  Obama could have addressed it.  #disappointed,2016-12-16T21:13:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809868262938972160,22043119,everyone,809868262938972160,813286,@someuser nothing you said was reassuring. Trump does not want to work with/for the people. We need survival techniques. #disappointed,2016-12-16T21:10:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809867228795510789,705426932,everyone,809867228795510789,,Very disappointed that I cant get smokey bacon cocktail sausages anymore where have they gone @someuser #upset #disappointed,2016-12-16T21:06:08.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809865098219180032,797312680965050368,everyone,809865098219180032,,Listening to @someuser speak only makes me more sad for @someuser to take over. The two men are not even comparable #Disappointed #NotOk,2016-12-16T20:57:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809863062031306752,599817540,everyone,809863062031306752,,"Super Mario Run is out for Iphones, but not for Androids. Why release it if its not for both phone systems? #Disappointed",2016-12-16T20:49:35.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809861260720246784'}]",809861260720246784,263966125,everyone,809862428133654528,22080646,@someuser Os at terms end with zero fucks to give. I want to see him go full gangsta #disappointed  #everthegentleman,2016-12-16T20:47:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809862308784705538,298148751,everyone,809862308784705538,78411917,@someuser shocking customer service #disappointed,2016-12-16T20:46:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '6068ed8cd925740a'},#disappointed
Twitter Web Client,,809862140613906432,1663703064,everyone,809862140613906432,64838981,@someuser I am #disappointed that the Spanos family is more interested in money than to listen to the fans to keep the #chargers here,2016-12-16T20:45:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809861129329639428,310317232,everyone,809861129329639428,,Let down twice by poor delivery companies used by @someuser #disappointed,2016-12-16T20:41:54.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809852076012531713,85467764,everyone,809852076012531713,6018732,"@someuser and when the food finally came, it was ALL barely warm. Very #disappointed #badservice wont come here again.",2016-12-16T20:05:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809850379663982593,222463327,everyone,809850379663982593,,"Put my running shoes on & went out in Barcelona at 7am today - turned back after 10 mins, very dark, felt vulnerable 😞#disappointed 🏃🏻",2016-12-16T19:59:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809850126093221888,264366028,everyone,809850126093221888,,"Just saw Star Wars - Rogue One, and Id give it a 4 out of 10 rating. Over 2 hours mostly bordem!! #Disappointed #StarWarsBOGEY",2016-12-16T19:58:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809850096816967681,129932968,everyone,809850096816967681,,The USA was invaded by Russia...via hackers. And @someuser called Putin to say cut it out! #disappointed,2016-12-16T19:58:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809849527826055170,129932968,everyone,809849527826055170,813286,@someuser just wimped out. Just trying to get out the door now. #disappointed,2016-12-16T19:55:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809846152699015168,3335509113,everyone,809846152699015168,300048676,"@someuser do you have any support? No email responses, no phone support. And late deliveries. #disappointed",2016-12-16T19:42:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809845403042648066,412047262,everyone,809845403042648066,,Still no Scottish flag.... | #emoji #disappointed #again,2016-12-16T19:39:24.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809844548113350656,2178981876,everyone,809844548113350656,,Before I Wake 😍 Lights Out 😏 #Disappointed,2016-12-16T19:36:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809844462591610880,151625378,everyone,809844462591610880,,I thought Vito was getting a burrito! @someuser @someuser #disappointed,2016-12-16T19:35:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Fenix for Android,,809843848646184960,3448338674,everyone,809843848646184960,193818082,"@someuser @someuser yes, but how about fixing my 5x that hasnt worked for 3 months...After you fixed it twice!#disappointed",2016-12-16T19:33:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809843718513655808,18485381,everyone,809843718513655808,,I hate that we wont ever see the Clarke that loved Lexa like this.....that Clarke is already dead and gone....#sad #disappointed http://someurl,2016-12-16T19:32:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809843714176598016,451607655,everyone,809843714176598016,,"The verdict is in, and @someuser is better than In-n-Out.. #disappointed",2016-12-16T19:32:42.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809842500433276929,42942982,everyone,809842500433276929,,Every time I see grey sweatpants with no print... 🙄#disappointed,2016-12-16T19:27:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809834939017560065'}]",809834939017560065,464800619,everyone,809842211999387652,3365984115,"@someuser Come on, get it together @someuser ! And no more ugly sweater coozies #Disappointed",2016-12-16T19:26:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809840769968152576,3022309828,everyone,809840769968152576,,Watch #WendyWilliams Hot #Topics Featuring #JohnLegend Being #Disappointed in #KanyeWest http://someurl,2016-12-16T19:21:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809840050783551489,142402331,everyone,809840050783551489,80668166,@someuser watching the panto in tears. Not from laughter but sadness that its not the usual theatre group!!! #disappointed,2016-12-16T19:18:08.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809839302368788480,590986478,everyone,809839302368788480,809358131742601216,@someuser Where are the photos! #disappointed 😢,2016-12-16T19:15:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809835473787035648,381014621,everyone,809835473787035648,28547994,"@someuser bought a doll from you in early Nov, returned two days later. Still no refund. #xmasatrisk!!! #letdown #disappointed",2016-12-16T18:59:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809834280511766528,1694106126,everyone,809834280511766528,,Well I guess 30 hours didnt make the cut for @someuser stream. #disappointed,2016-12-16T18:55:13.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809834006736834560,109168254,everyone,809834006736834560,20595739,"@someuser so far, our #rentalcar experience is not a good one 😕 #Disappointed",2016-12-16T18:54:07.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809833798204588032,40806285,everyone,809833798204588032,,".@someuser needs to get on @someuser steak, egg, and cheese level or @someuser needs to start selling them all day. #disappointed",2016-12-16T18:53:18.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809831138483195904,24762538,everyone,809831138483195904,,Turned off @someuser - what on earth was that woman droning on about. If I wanted shouting at Id listen to @someuser #rubbish #disappointed,2016-12-16T18:42:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809831031171850240,924857053,everyone,809831031171850240,,I made #IronThrone reference thrice at work today. And no one got it!!| #Disappointed,2016-12-16T18:42:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809824454398382080'}]",809824454398382080,59289323,everyone,809825969255182336,30333975,@someuser ....and you should have! #Disappointed,2016-12-16T18:22:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809824370696790016,113917636,everyone,809824370696790016,,#BB10 Bani n Gaurav sorted out their differences den y #GauravChopra is being bashed on #BB10WeekendKaVaar 😮🤐 #Disappointed,2016-12-16T18:15:50.000Z,"{'retweet_count': 11, 'reply_count': 2, 'like_count': 26, 'quote_count': 1}",en,,#disappointed
Twitter for iPhone,,809823768558391296,1315764289,everyone,809823768558391296,,Wow even twitter jumped on the bandwagon with live videos #Disappointed,2016-12-16T18:13:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809821349745197056,459069872,everyone,809821349745197056,222093692,@someuser @someuser #disappointed item I ordered 8 days ago was never in stock! No communication. @someuser saved the day.,2016-12-16T18:03:50.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809819058191433732,1321236318,everyone,809819058191433732,,One out of three stars #disappointed #SuperMarioRun http://someurl,2016-12-16T17:54:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for BlackBerry,,809815829155979264,151891960,everyone,809815829155979264,3045995425,@someuser Train 16102 Rameshwaram-Chennai express is dirty most of the times. 9/10 times water unavailable in toilets #Disappointed,2016-12-16T17:41:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809812953050578949,210707795,everyone,809812953050578949,,"Going to receive major backlash for this, but unfortunately, #RogueOne did not live up to my expectations. #disappointed",2016-12-16T17:30:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",en,,#disappointed
Twitter for iPhone,,809811191778381825,123688272,everyone,809811191778381825,,Then I explain to them that we have a one-year-old & a freezing home & they dont seem to care... @someuser #PoorService #Disappointed,2016-12-16T17:23:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '809810158503260160'}]",809810158503260160,1712317579,everyone,809811105858076673,567129227,@someuser think you might have forgotten someone. #rude #disappointed,2016-12-16T17:23:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,809810882129600512,11283262,everyone,809810882129600512,431336956,@someuser Delivery delayed by 3 days. No attempt of delivery made. @someuser guy says he doesnt have delivery boys! #Disappointed,2016-12-16T17:22:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,809810852756983808,3190146368,everyone,809810852756983808,,So @someuser can you tell me why one of your stores refused to let me use @someuser ? #disappointed,2016-12-16T17:22:07.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
erased12280494,,809809801945481216,724665080923717632,everyone,809809801945481216,,#Uber #says #disappointed #by #Taiwan #law #raising #ride-sharing #fine #to #highest #level #globally http://someurl http://someurl,2016-12-16T17:17:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809808895296282625,308883350,everyone,809808895296282625,16696296,@someuser in fact Im certain there is no cinnamon in this coffee. #disappointed,2016-12-16T17:14:20.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,809807112083832832,809567358335520769,everyone,809807112083832832,,Was going to film a tut using the palette that came in this months boxycharm box....but even the matte shades have a sheen #disappointed,2016-12-16T17:07:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,,#disappointed
