conversation_id,created_at,reply_settings,text,author_id,source,id,public_metrics,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
769999774477086720,2016-08-28T20:47:06.000Z,everyone,DENÚNCIA:  #meubrigadeirohojepode já não pode mais. #sad #foodporn #sópostafotodecomida... http://someurl,61625677,Instagram,769999774477086720,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769997162516217856,2016-08-28T20:36:44.000Z,everyone,Eu sempre tenho um puta zelo com meus jogos e vídeos games. Tirei um selo da capa de Skyrim é ficou desse jeito #sad http://someurl,874221061,Twitter for Android,769997162516217856,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769989569496412161,2016-08-28T20:06:33.000Z,everyone,Será que é normal estar cercada de pessoas mas mesmo assim me sentir muito sozinha? #alone #Solitaria #sad,107773240,Twitter for Android,769989569496412161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,{'place_id': '09633051f22c7276'}
769959635033939968,2016-08-28T18:07:36.000Z,everyone,Adivinha que vai assistir comigo? Minha mãe porque meus amigos moram longe 😪 #Sad #VMAs,3219608121,Twitter for Android,769959635033939968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769957206976557056,2016-08-28T17:57:57.000Z,everyone,mas eu nao quero aquela shit ali fds #sad http://someurl,3388161201,Twitter Web Client,769957206976557056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
769954470545334273,2016-08-28T17:47:05.000Z,everyone,Porquê isso me aparece hoooje 👌😒 #sad http://someurl,347567155,Twitter for Android,769954470545334273,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769946258291191809,2016-08-28T17:14:27.000Z,everyone,"Rapaz, o choro que dura uma noite foi pelo fim de semana afora. . que a alegria seja proporcional! 🙏🏻 #depression #sad",51586334,Twitter for iPhone,769946258291191809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",pt,#sad,,,
769942693124382720,2016-08-28T17:00:17.000Z,everyone,recebo os emails da @someuser e ja começo a chorar por querer fazer intercâmbio e não ter dinheirinho pra ir =/ #Sad,189298346,Twitter Web Client,769942693124382720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769933486543306752,2016-08-28T16:23:42.000Z,everyone,Esse calor é só a realidade te dizendo que o inverno está indo embora. #triste #sad #goodbyewinter #adeusinverno,769883225799946240,Twitter for Android,769933486543306752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769897609586700288,2016-08-28T15:39:41.000Z,everyone,@someuser mano ce ficou rindo na ht e desligou na minha cara #sad,732728438595956737,Twitter for Android,769922410284015616,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,3217654279,"[{'type': 'replied_to', 'id': '769922121673867265'}]",
769907091934945280,2016-08-28T14:38:49.000Z,everyone,Queria 🌟 na Bienal de SP. #sad,85888627,Twitter for Android,769907091934945280,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769905739435544576,2016-08-28T14:33:27.000Z,everyone,Ain não passou interferência Hallyu @someuser #sad,2784674069,Twitter for Android,769905739435544576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,{'place_id': '45e3bce63f2beeee'}
769883977113018369,2016-08-28T13:06:58.000Z,everyone,Acordei desesperado as 5h30 pensando pq caralha o despertador não tocou e vi que é domingo. #velhice #tristeza #sad,81472253,Twitter for iPhone,769883977113018369,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,{'place_id': '68e019afec7d0ba5'}
769860350569250817,2016-08-28T11:33:05.000Z,everyone,Segundo de Bach #sad http://someurl,806654125,Twitter for Android,769860350569250817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '769516391355518976'}]",
769856697611513856,2016-08-28T11:18:34.000Z,everyone,Baiana system era meu alvo pra ontem e eu não fiquei pra assistir | #sad,1895536524,Twitter for Android,769856697611513856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
769748116039995392,2016-08-28T04:07:06.000Z,everyone,O Gabi fez batatas rústicas com paprica picante e ficou UMA DELÍCIA. Comi metade delas e tô passando mal por causa da gastrite. #sad,68430427,Twitter Web Client,769748116039995392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
769713230293798912,2016-08-28T01:48:29.000Z,everyone,@someuser :v pa que vivir 🌚 #NoGane #Sad 😂🔫 http://someurl,792467994,Twitter for iPhone,769713230293798912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,398306220,,
769704895981228033,2016-08-28T01:15:22.000Z,everyone,"vês alguma série? — via tvd, pll e ahs mas já n vejo nenhuma #sad http://someurl",3414840729,Curious Cat,769704895981228033,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769673663033577472,2016-08-27T23:11:15.000Z,everyone,Que linda imagen #InstaMoment #InstaPicture #Sad http://someurl,3318087694,Instagram,769673663033577472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769666007476690944,2016-08-27T22:40:50.000Z,everyone,se me re está oscureciendo el pelo #sad,356503989,Twitter for iPhone,769666007476690944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769661146882314241,2016-08-27T22:23:06.000Z,everyone,"@someuser E eu DSTs,  gente não pode pegar ninguém. #sad",740552454362824704,Twitter for Android,769661543734706176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,765685681263898625,"[{'type': 'replied_to', 'id': '769661146882314241'}]",
769645991259668480,2016-08-27T21:40:57.000Z,everyone,@someuser | Não sabia que você era modinha| #sad,768118517380022272,Twitter for Android,769650935169687552,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",pt,#sad,334367429,"[{'type': 'replied_to', 'id': '769648910499450880'}]",
769640188981153792,2016-08-27T20:58:14.000Z,everyone,Tão lindo mas n tinha meu tamanho #sad http://someurl,2303578082,Twitter for iPhone,769640188981153792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
769636920821415936,2016-08-27T20:45:15.000Z,everyone,agora que eu tava apaixonadinha pelo carterpie ele evoluiu eu to #sad,753759678425890818,Twitter for iPhone,769636920821415936,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769635837663404032,2016-08-27T20:40:57.000Z,everyone,Eu com essas calças pareço uma batata #sad http://someurl,940915620,Twitter Web Client,769635837663404032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769590979884093440,2016-08-27T17:42:42.000Z,everyone,India #Sad DJ BRAVO #youbeauty,4113680105,Twitter for Android,769590979884093440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769588964311371777,2016-08-27T17:34:42.000Z,everyone,Triste é ter que encarar olhos que já te contemplaste com doçura e perceber que já não existe nada💔😢.| Quando já não cai lágrima alguma.| #Sad,764950073780342785,Twitter for Android,769588964311371777,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
769568925893943297,2016-08-27T16:15:04.000Z,everyone,"Agora foi a vez do meu pai. A @someuser debitou dos créditos dele | R$7,99  de uma promoção que ele nunca pediu... #sad",55907648,Twitter for Android,769568925893943297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769547434905174016,2016-08-27T14:49:40.000Z,everyone,Abre o olho. Tem uma guerra lá fora. #Síria #sad #QueroPazNoMundo #Imagine http://someurl,124204277,Facebook,769547434905174016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769353526506090496,2016-08-27T13:01:38.000Z,everyone,@someuser pqpqpq? #sad,729760517309534208,Twitter Web Client,769520245379887105,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,3765797655,"[{'type': 'replied_to', 'id': '769353526506090496'}]",
769507865858039809,2016-08-27T12:12:26.000Z,everyone,cometi um erro que nem sei como imendar :(  #sad,743191645,Mobile Web (M2),769507865858039809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769478298246254592,2016-08-27T10:14:57.000Z,everyone,a carinha toda vermelhinha do frio ahhhh #sad,3028286482,Twitter for iPhone,769478298246254592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",pt,#sad,,,
769421429779595264,2016-08-27T06:28:58.000Z,everyone,...Ricominciamo D: | #work #sad #chepalle,93428268,Twitter for Android,769421429779595264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",it,#sad,,,
769373183149572096,2016-08-27T03:17:15.000Z,everyone,@someuser minha prima de 10 anos assistiu the killing joke e disse q o final nao tinha sentido... Até uma criança vê isso... #sad,238700352,Twitter for Windows,769373183149572096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,10925832,,
769357024161390592,2016-08-27T02:13:03.000Z,everyone,hace banda no me pasa nada goals #sad,1494976310,Twitter for Android,769357024161390592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769352318106083328,2016-08-27T01:54:21.000Z,everyone,Tem umas pessoas tão adoráveis nesse site que eu fico pensando  pq é que essa desgraça foi morar do outro lado do mundo????¿¿¿  #sad,2954222133,Twitter for Android,769352318106083328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769350009615708160,2016-08-27T01:45:10.000Z,everyone,vcs falando de justiça e aqui ainda falta horas p começar #sad,3028286482,Twitter for iPhone,769350009615708160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769341544482516992,2016-08-27T01:25:11.000Z,everyone,@someuser AHHHH Faz sentido. Valeu galeris... #sad,718949316,Twitter for Android,769344979336658944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,3066822940,"[{'type': 'replied_to', 'id': '769344718429978625'}]",
769333803974266880,2016-08-27T00:40:47.000Z,everyone,a gigi trocou o user maria esta #sad,1579442934,Twitter for Android,769333803974266880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
769328375655784449,2016-08-27T00:31:20.000Z,everyone,@someuser :( ja me dando tchau.... :( #sad,749780384980865024,Twitter Web Client,769331429700431872,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",pt,#sad,375339531,"[{'type': 'replied_to', 'id': '769330143227744256'}]",
769329377075232768,2016-08-27T00:25:29.000Z,everyone,@someuser não poderia ser meias né? #sad,45995929,Twitter for iPhone,769329954597244928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,34480320,"[{'type': 'replied_to', 'id': '769329377075232768'}]",
769328296001691648,2016-08-27T00:18:53.000Z,everyone,Tô pensando em fazer umas perguntinhas pra interagir mas tô sentindo cheiro de flop #sad http://someurl,742422620050722816,Twitter Web Client,769328296001691648,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,{'place_id': '32e64dedd065063f'}
769328012785553408,2016-08-27T00:17:46.000Z,everyone,Parece que ainda é fac de se esbarrar e dar like sem querer no tt #sad,493599003,Twitter for Android,769328012785553408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769318913385660416,2016-08-26T23:44:57.000Z,everyone,@someuser acho uma pena... pensei q a pessoa tinha amadurecido. Excelente player mas repugnante como pessoa. #sad,4872600017,Twitter Web Client,769319754041556992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,37588799,"[{'type': 'replied_to', 'id': '769319549078495232'}]",
769315108384276480,2016-08-26T23:26:29.000Z,everyone,"Modo noturno nem parece tt, mais um motivo pra eu ficar bolado #sad",493599003,Twitter for Android,769315108384276480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769314855941791744,2016-08-26T23:25:29.000Z,everyone,"Acho que consegui escrever no tt, mas preciso atualizar tantas coisas #sad",493599003,Twitter for Android,769314855941791744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769285207652458496,2016-08-26T21:27:40.000Z,everyone,Ainda sentindo um vazio olímpico. Kd os mil esportes em mil canais pra ver? #sad,103419432,Twitter Web Client,769285207652458496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769269683887468544,2016-08-26T20:25:59.000Z,everyone,Balta nunca mas me respondió| #sad | ;(,3434752775,Twitter for Android,769269683887468544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#sad,,,
769239764830748673,2016-08-26T18:27:06.000Z,everyone,N é a n t 💧#drawing #pencildrawing #blackandgrey #sad #art #comicstyle #comicdrawing... http://someurl,2896167657,Instagram,769239764830748673,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,#sad,,,"{'coordinates': {'type': 'Point', 'coordinates': [-71.22294264, 46.89527682]}, 'place_id': '23b629b33fba1676'}"
769238285587800065,2016-08-26T18:21:13.000Z,everyone,Um exoesqueleto do exterminadorrrr| Queria tirar uma foto| #sad,768118517380022272,Twitter for Android,769238285587800065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769223969601941504,2016-08-26T17:24:20.000Z,everyone,"Se há dias em que o tempo demora muito a passar, hoje é um deles... #sad",60600281,Twitter for iPhone,769223969601941504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769215972100214785,2016-08-26T16:52:33.000Z,everyone,Não queria que o Charlie tivesse morrido. #sad #Lost,630886287,Twitter for Android,769215972100214785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769205723700002816,2016-08-26T16:11:50.000Z,everyone,eu nao acredito q tenho manutençao nesse sol quente com essa colica hoje nao eh meu dia pelo visto #sad,569455258,Twitter Web Client,769205723700002816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769197526662742017,2016-08-26T15:39:16.000Z,everyone,"Queria ir no evento da youcom, mas nem vai rolar #sad",137540144,Twitter for iPhone,769197526662742017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769183232776601600,2016-08-26T14:42:28.000Z,everyone,o meu unico problema com metallica no lolla é que nao vou no lolla e talvez eles nao venham no rock in rio por isso estou #sad,72146660,Twitter for Android,769183232776601600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769178247133270016,2016-08-26T14:22:39.000Z,everyone,Porque é que é tão difícil comprar um carro? #sad,1435425013,Twitter Web Client,769178247133270016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769172570977472513,2016-08-26T14:00:06.000Z,everyone,Tudo que eu queria era um tempo off para eu atualizar minhas séries   :(   #Sad  #StudyingHard,58832233,Twitter Web Client,769172570977472513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769171388624203777,2016-08-26T13:55:24.000Z,everyone,Estou in love e nunca mais o vou ver #sad,3033004366,Twitter for Android,769171388624203777,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
769144951665942533,2016-08-26T12:10:21.000Z,everyone,eu tinha acordado tao disposta hoje #sad,3141268067,Twitter for Android,769144951665942533,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769029025423654912,2016-08-26T04:34:43.000Z,everyone,@someuser euuu mesma af nao sei pq as comidas nao vem até a nossa boca #sad,3141268067,Twitter for Android,769030288232050690,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,3202584724,"[{'type': 'replied_to', 'id': '769029802653343744'}]",
769029001159540736,2016-08-26T04:29:36.000Z,everyone,"Não, eu nunca| #sad http://someurl",768118517380022272,Twitter for Android,769029001159540736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '769028674263875584'}]",
769027404929040384,2016-08-26T04:23:15.000Z,everyone,saudade quando a tete falava comigo na dm e nos grupos #triste #sad #muitotriste,2914040325,Twitter for Android,769027404929040384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
769008621296447489,2016-08-26T03:08:37.000Z,everyone,@someuser #VirgovaniResponde me rindo no me das bola #sad,4034759145,Twitter for Windows Phone,769008621296447489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,279367490,,
768997966396944384,2016-08-26T02:26:17.000Z,everyone,af não tem mais emoji #sad,1387866444,Twitter for iPhone,768997966396944384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768974026119208960,2016-08-26T00:51:09.000Z,everyone,"Eu e a Ellen temos 2 meses pra fazer duas importantes coisas, ela o tcc e e eu o Enem, então quase não estamos nos falando ultimamente. #sad",1330614799,Twitter for Android,768974026119208960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
768961681913417728,2016-08-26T00:02:06.000Z,everyone,"Como lidar com esse horário da faculdade que me obriga a ter duas matérias no mesmo dia, logo, duas provas no mesmo dia?!  #sad 😢",175935075,Twitter for Windows,768961681913417728,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768950396651970561,2016-08-25T23:17:15.000Z,everyone,Por que não tem os álbuns antigos do @someuser no @someuseryBR?| #triste #sad :(,273113129,Twitter for Android,768950396651970561,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768939749675524096,2016-08-25T22:34:57.000Z,everyone,http://someurl quando estive ao lado da @someuser e nem me aprecebi que era ela #sad min 15:12,1465549838,Twitter Web Client,768939749675524096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768936041923354624,2016-08-25T22:20:13.000Z,everyone,Então mas o Oliver está no fcp há um dia ou assim e ninguém faz piadas relacionadas com Oliver e Benji? #sad #FCPorto,182169682,Twitter for Android,768936041923354624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768932707225206784,2016-08-25T22:06:58.000Z,everyone,Partiu ensaio... e depois procurar um dorama pra passar o tédio enquanto #w não sai legendado! #sad,321736998,Twitter for Android,768932707225206784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768929968814292995,2016-08-25T21:56:05.000Z,everyone,Necesito amor.☹️☹️☹️☹️ #sad,312362519,Twitter for iPhone,768929968814292995,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768922464277688325,2016-08-25T21:26:16.000Z,everyone,PQ MDS ??? #Sad ♥ Chorei até minha cabeça doer =`( http://someurl,3013616583,Twitter for Android,768922464277688325,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
768912313311170565,2016-08-25T20:45:55.000Z,everyone,@someuser Gastei meu 3G com a Tabata| #Sad,2683130802,Twitter for Android,768912313311170565,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",pt,#sad,3316449935,,
768906256010608640,2016-08-25T20:21:51.000Z,everyone,"Quando vejo as pessoas falando em projeto verão, só consigo pensar que até lá já juntei Magikarp suficientes pra ter um Gyarados... #sad",2603389969,Twitter for Android,768906256010608640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768890616931581952,2016-08-25T19:22:01.000Z,everyone,"@someuser NEGRA, nom DE NEGRO. #sad",22359566,Tweetbot for iΟS,768891197029048320,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",pt,#sad,1686791,"[{'type': 'replied_to', 'id': '768890616931581952'}]",
768866724024291328,2016-08-25T17:50:28.000Z,everyone,@someuser e eu n acho nem o da passagem kkk #sad,300507553,Twitter for iPhone,768868157960425473,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,283038963,"[{'type': 'replied_to', 'id': '768866724024291328'}]",
768848065100935168,2016-08-25T16:30:37.000Z,everyone,Hoje começa All Star 2 e quem vai assistir? | Eu que não T.T #Sad,86210377,Twitter Web Client,768848065100935168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768834143115501573,2016-08-25T15:35:18.000Z,everyone,@someuser depois diz me os grupos do sorteio. não consigo abrir um stream que dê. #sad,1112620460,Twitter Web Client,768834143115501573,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,3303945970,,
768789854712979456,2016-08-25T15:12:45.000Z,everyone,"@someuser Já meu caso Black,White 2,X e Omega Ruby apenas | #sad",4729520549,Twitter for Android,768828466628354048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,1288028582,"[{'type': 'replied_to', 'id': '768827765537865728'}]",
768821180547657728,2016-08-25T14:43:48.000Z,everyone,Aí tu percebe que perdeu tua cia das madrugadas #sad http://someurl,1529352403,Twitter for Android,768821180547657728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,{'place_id': '894146230dd1d42d'}
768811116260651009,2016-08-25T14:03:48.000Z,everyone,O meu telemóvel já passou por tanta coisa e continua vivo.  #sad,321334433,twicca,768811116260651009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768804620604964864,2016-08-25T13:37:59.000Z,everyone,Quando te sentes feliz mas ao mesmo tempo triste por uma coisa ter acontecido #happy #and #sad,1601062242,Twitter for Android,768804620604964864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768802719515680776,2016-08-25T13:30:26.000Z,everyone,"Quando passas 1h a fazer uma escadaria na areia, vais a água e passado 5 minutos vês meia dúzia de gaiatos a destruírem-te a obra prima #sad",1601062242,Twitter for Android,768802719515680776,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768786207543263237,2016-08-25T12:24:49.000Z,everyone,Apetecia me bué ir jogar basket hoje a amiais mas a Joana não pode #sad,1031752045,Twitter Web Client,768786207543263237,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768675776082436096,2016-08-25T05:06:00.000Z,everyone,Na minha época não era assim #sad http://someurl,612045164,Twitter for Android,768675776082436096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '768338958451404801'}]",
768670589691191297,2016-08-25T04:45:24.000Z,everyone,A todo esto nunca mas termine de ver Ahs #Sad (?),767855351102337024,Twitter Web Client,768670589691191297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768662580181078017,2016-08-25T04:13:34.000Z,everyone,Escena domestica número 1.  #puerco #pig #triste #sad #blackandwhite http://someurl,180479814,Instagram,768662580181078017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768646382030843904,2016-08-25T03:09:12.000Z,everyone,Mais um dia que chego em casa e não tem um monte de mimos me esperando #sad,2505307306,Twitter for iPhone,768646382030843904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768643551727067136,2016-08-25T02:57:58.000Z,everyone,A verdade é que não tenho mais animação pra nada #sad,62155247,Twitter for iPhone,768643551727067136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768620790979919872,2016-08-25T01:27:31.000Z,everyone,Só fiquei de fora da Zika. #sad,187250863,Twitter Web Client,768620790979919872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768619673583845376,2016-08-25T01:25:07.000Z,everyone,@someuser Delusional as usual. #sad,758099023295225864,Twitter for iPhone,768620186719047681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,#sad,1917731,"[{'type': 'replied_to', 'id': '768619673583845376'}]",
768605551160922112,2016-08-25T00:26:58.000Z,everyone,Expectativa: assistir séries| | Realidade: assistir aulas online| | #sad,56156829,Twitter for iPhone,768605551160922112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768594194017423360,2016-08-24T23:41:50.000Z,everyone,Final crédito ....| #sad,2240167863,Twitter for Android,768594194017423360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#sad,,,{'place_id': '2228665f02a6c9c8'}
768593628897878017,2016-08-24T23:39:35.000Z,everyone,O me ignoran #sad,3196469314,Twitter Web App,768593628897878017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768569724657541120,2016-08-24T22:04:36.000Z,everyone,Tem dias que... #off| | #sad http://someurl http://someurl,24046176,IFTTT,768569724657541120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768569711504359424,2016-08-24T22:04:33.000Z,everyone,"Tem dias que...| | #off| | #sad (em Barro Prêto, Minas Gerais, Brazil) http://someurl",24046176,IFTTT,768569711504359424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768569070618828800,2016-08-24T22:02:00.000Z,everyone,Tem dias que... #off| #sad http://someurl http://someurl,24046176,IFTTT,768569070618828800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
768568917140922368,2016-08-24T22:01:23.000Z,everyone,"Tem dias que...| | #off| #sad @ Barro Prêto, Minas Gerais, Brazil http://someurl",24046176,Instagram,768568917140922368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,"{'coordinates': {'type': 'Point', 'coordinates': [-43.0167, -20.3833]}, 'place_id': '9c00822b4fcd1227'}"
